source,target
28587302329167,32985348837079
28587302329167,32985348840727
28587302329167,35184372089026
28587302329167,35184372089969
28587302329167,35184372091172
28587302329167,35184372092338
28587302329167,35184372094512
28587302329167,37383395345186
28587302329167,37383395345487
28587302329167,37383395347365
28587302329293,32985348844186
28587302329293,35184372089269
28587302329293,37383395345487
28587302329293,37383395347913
28587302329333,28587302329391
28587302329333,30786325585391
28587302329333,30786325585467
28587302329333,30786325587945
28587302329333,30786325588489
28587302329333,32985348840010
28587302329333,35184372093215
28587302329333,35184372093615
28587302329333,35184372094714
28587302329333,35184372094729
28587302329333,35184372096958
28587302329333,35184372097342
28587302329333,37383395345727
28587302329333,37383395348780
28587302329336,30786325586851
28587302329336,35184372092017
28587302329489,30786325588189
28587302329524,32985348842998
28587302329524,35184372091451
28587302329524,37383395353297
28587302329569,32985348839886
28587302329639,35184372091084
28587302329645,30786325578081
28587302329684,35184372099038
28587302329871,30786325583430
28587302329871,30786325583660
28587302329901,30786325582938
28587302329901,30786325587540
28587302329901,32985348833510
28587302329901,32985348836487
28587302329901,32985348838083
28587302329901,35184372089269
28587302329901,35184372093215
28587302329901,35184372093350
28587302329901,35184372093665
28587302329901,35184372094784
28587302329901,35184372097002
28587302329901,37383395345004
28587302329901,37383395345539
28587302329901,37383395346370
28587302329901,37383395348780
28587302329901,37383395349610
28587302329901,37383395350608
28587302329901,37383395351754
28587302329905,30786325585990
28587302329948,30786325578027
28587302329948,30786325582912
28587302329948,30786325588489
28587302330052,30786325580599
28587302330052,35184372092350
28587302330052,37383395348780
28587302330052,37383395354609
28587302330125,35184372092916
28587302330150,32985348838932
28587302330216,30786325579754
28587302330216,35184372095987
28587302330216,37383395353297
28587302330231,30786325581075
28587302330231,30786325584956
28587302330231,35184372092244
28587302330254,35184372092916
28587302330254,35184372094784
28587302330254,37383395353297
28587302330314,32985348844186
28587302330344,30786325578027
28587302330344,30786325582767
28587302330344,35184372089969
28587302330344,35184372090083
28587302330388,30786325581075
28587302330467,30786325582912
28587302330467,35184372091851
28587302330494,28587302332032
28587302330500,35184372089418
28587302330581,28587302331403
28587302330581,30786325580361
28587302330581,35184372097850
28587302330608,30786325580361
28587302330608,37383395348452
28587302330660,30786325584361
28587302330703,35184372096958
28587302330711,30786325578027
28587302330713,32985348833564
28587302330740,30786325584205
28587302330830,32985348833424
28587302330830,32985348840809
28587302330840,35184372092017
28587302330894,30786325580740
28587302330894,30786325588624
28587302330894,32985348840394
28587302330894,35184372094476
28587302330894,35184372095151
28587302330894,37383395353290
28587302330901,35184372099038
28587302331001,30786325586720
28587302331106,28587302331403
28587302331106,30786325582912
28587302331106,30786325584088
28587302331120,30786325587193
28587302331120,32985348837827
28587302331208,30786325582458
28587302331271,30786325581075
28587302331271,32985348841536
28587302331271,37383395349610
28587302331271,37383395354152
28587302331392,35184372092025
28587302331559,35184372099504
28587302331559,37383395354152
28587302331603,32985348834863
28587302331603,32985348834866
28587302331623,30786325582767
28587302331623,30786325583816
28587302331673,30786325580281
28587302331774,30786325584088
28587302331774,35184372088856
28587302331774,35184372099612
28587302331774,37383395345539
28587302331803,32985348834201
28587302331852,30786325585990
28587302331852,30786325586802
28587302331910,35184372099038
28587302331933,37383395348730
28587302331951,35184372089269
28587302332032,30786325578118
28587302332032,35184372094714
28587302332032,37383395353345
28587302332033,30786325587391
28587302332157,30786325588189
28587302332241,37383395352273
28587302332259,32985348836451
28587302332259,32985348839485
28587302332259,37383395348452
28587302332282,30786325584205
28587302332293,30786325578081
28587302332293,32985348833424
28587302332385,32985348836451
28587302332385,32985348842205
28587302332385,35184372094784
28587302332574,30786325583430
28587302332574,35184372091015
28587302332574,37383395346877
28587302332574,37383395352091
28587302332596,35184372097122
28587302332706,30786325581003
28587302332706,32985348842998
28587302332706,32985348843177
28587302332757,32985348840809
28587302332757,35184372092829
28587302332830,32985348841279
28587302332864,30786325585990
28587302332864,32985348834863
28587302333088,35184372097083
28587302333120,37383395348452
28587302333127,32985348842205
28587302333127,37383395347792
28587302333144,30786325581949
30786325577780,35184372096876
30786325577780,37383395354454
30786325577830,30786325584205
30786325577830,35184372089026
30786325577866,37383395348620
30786325577878,30786325581529
30786325577878,30786325588422
30786325577987,30786325588189
30786325577987,32985348842829
30786325577987,37383395348452
30786325578027,30786325582912
30786325578027,30786325583430
30786325578027,30786325584361
30786325578027,30786325586835
30786325578027,32985348840809
30786325578027,32985348844186
30786325578027,35184372089645
30786325578027,35184372090265
30786325578027,35184372091281
30786325578027,35184372097342
30786325578027,35184372097850
30786325578027,37383395352273
30786325578027,37383395354152
30786325578070,35184372095846
30786325578070,35184372096420
30786325578161,30786325583816
30786325578359,30786325582767
30786325578359,35184372089269
30786325578529,35184372092017
30786325578583,32985348840010
30786325578583,37383395352273
30786325578618,30786325585990
30786325578618,32985348843177
30786325578618,35184372089418
30786325578618,37383395351867
30786325578695,30786325579963
30786325578695,37383395354767
30786325578875,30786325584956
30786325578875,37383395349610
30786325578875,37383395351867
30786325578891,35184372090120
30786325578891,35184372090624
30786325578931,30786325587193
30786325578931,35184372096420
30786325578931,37383395353906
30786325578960,35184372092025
30786325579031,32985348840010
30786325579078,35184372090120
30786325579149,35184372097104
30786325579242,32985348844186
30786325579308,32985348840727
30786325579308,35184372097831
30786325579308,37383395346877
30786325579308,37383395349172
30786325579308,37383395352091
30786325579325,30786325586720
30786325579356,30786325582912
30786325579429,35184372097122
30786325579429,35184372097831
30786325579429,37383395349172
30786325579605,30786325580361
30786325579605,30786325580490
30786325579605,30786325581729
30786325579605,30786325583816
30786325579605,30786325584361
30786325579605,32985348838254
30786325579605,35184372091015
30786325579605,35184372097122
30786325579605,35184372097342
30786325579605,35184372097873
30786325579605,37383395345004
30786325579605,37383395347468
30786325579605,37383395347788
30786325579605,37383395347913
30786325579605,37383395351816
30786325579754,35184372092244
30786325579754,35184372099612
30786325579807,30786325584205
30786325579846,35184372092810
30786325579892,30786325580599
30786325579892,37383395351754
30786325580031,35184372094912
30786325580281,30786325581003
30786325580281,30786325582767
30786325580281,35184372099504
30786325580327,32985348837497
30786325580327,37383395350874
30786325580420,35184372089026
30786325580485,30786325583816
30786325580485,30786325584205
30786325580485,35184372091281
30786325580602,30786325588163
30786325580960,37383395350470
30786325580976,30786325584205
30786325580979,37383395351754
30786325580998,35184372094784
30786325581003,32985348834690
30786325581003,35184372092916
30786325581003,35184372096032
30786325581018,37383395345384
30786325581054,32985348838083
30786325581054,35184372093999
30786325581170,35184372091281
30786325581174,30786325584088
30786325581174,32985348834866
30786325581192,30786325585467
30786325581215,32985348840394
30786325581215,37383395351754
30786325581226,30786325585385
30786325581267,32985348838254
30786325581274,32985348837497
30786325581417,35184372089026
30786325581469,30786325586851
30786325581469,32985348834070
30786325581469,32985348844186
30786325581481,30786325585990
30786325581580,32985348836611
30786325581647,37383395345186
30786325581746,30786325584361
30786325581809,35184372094714
30786325581872,35184372092244
30786325581872,37383395351754
30786325581879,30786325584361
30786325581879,32985348834866
30786325581879,35184372089524
30786325581879,35184372096832
30786325581898,32985348833564
30786325582121,30786325588163
30786325582257,32985348842998
30786325582394,35184372089365
30786325582458,35184372094784
30786325582484,32985348834866
30786325582484,32985348842998
30786325582627,35184372089026
30786325582700,32985348833336
30786325582758,32985348839485
30786325582758,32985348841536
30786325582767,32985348841536
30786325582852,32985348843177
30786325582852,37383395347468
30786325582865,37383395345533
30786325582912,30786325586851
30786325583011,32985348834863
30786325583101,35184372092782
30786325583101,37383395345727
30786325583398,37383395348452
30786325583430,32985348840879
30786325583430,35184372094582
30786325583430,37383395349000
30786325583435,35184372094912
30786325583435,37383395347788
30786325583435,37383395354454
30786325583457,35184372097122
30786325583486,30786325586835
30786325583486,32985348833564
30786325583499,32985348837247
30786325583499,32985348841739
30786325583499,35184372099504
30786325583545,32985348836020
30786325583545,35184372089418
30786325583545,35184372092939
30786325583565,37383395347792
30786325583658,30786325584205
30786325583895,30786325584088
30786325583904,32985348841918
